University,Faculty Name,Title,Email,Phone,Profile URL,Notes
Portland State University,Li Kuang,Assistant Professor of Trombone,,,/music-theater/profile/li-kuang,Li Kuang is an Assistant Professor of Music at Portland State University where he serves as the trombone professor teaches music theory courses coaches chamber ensembles and directs the Portland State University Trombone Ensemble
