University,Faculty Name,Title,Email,Phone,Profile URL,Notes
New Jersey City University,Robert Edwards,Applied Trombone and Arranging Faculty,,,https://www.njcu.edu/academics/schools-colleges/william-j-maxwell-college-arts-sciences/departments/music-dance-and-theatre/jazz-studies/jazz-studies-faculty-profiles,Jazz trombonist and educator
