University,Faculty Name,Title,Email,Phone,Profile URL,Notes
George Mason University,Prof. Aaron Eckert,Adjunct Faculty - Jazz Trombone,,,"https://music.gmu.edu/profiles/aeckert","Aaron Eckert is a trombonist with the U.S. Army Blues, the premier jazz ensemble of the Army"
George Mason University,Prof. Katie Franke,Adjunct Faculty - Trombone,,,"https://music.gmu.edu/profiles/kfranke3","Katie Franke is the first-ever female trombonist and low brass player in the history of ""The President's Own"" United States Marine Band"
